Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2005-06-29,81.93582153320312,82.32556861286139,81.88795803979701,82.30505643236299,42316500
2005-06-30,81.49137115478516,82.27086530766472,81.33410241104689,82.20248963432483,62288800
2005-07-01,81.73066711425781,81.91528712209934,81.51186188710614,81.67596450328786,49737500
2005-07-05,82.3871078491211,82.49651310433045,81.49821362582878,81.53923798816744,51549000
2005-07-06,81.6965103149414,82.49651671594688,81.64864681787432,82.31873577681347,52363600
2005-07-07,82.01787567138672,82.01787567138672,80.86231262092099,80.88282480277395,103268800
2005-07-08,82.95463562011719,82.95463562011719,81.86060915500568,82.03155095320214,64491200
2005-07-11,83.37857818603516,83.48797823077913,82.9478014898939,82.96147975594315,49688300
2005-07-12,83.59735870361328,83.85034916647655,83.17342126620436,83.41273868380276,51871100
2005-07-13,83.71358489990234,83.77512141916974,83.41272578332135,83.60417968779011,41182300
2005-07-14,84.04180145263672,84.40419711493169,83.75461535824792,84.08966493224685,63638800
2005-07-15,83.99394989013672,84.13070644315393,83.66574459635359,83.95976466442923,56075900
2005-07-18,83.65890502929688,83.85035898579586,83.45377802593184,83.76147113934393,56598400
2005-07-19,84.11700439453125,84.1785461301697,83.69991137177114,83.90503831820155,59165700
2005-07-20,84.40422058105469,84.60251368506282,83.62472642970106,83.82301431697972,69477000
2005-07-21,83.91190338134766,84.5204557122699,83.7409615981284,84.47943135365063,101110900
2005-07-22,84.47258758544922,84.48626063199546,83.85035702465154,84.02129879848884,52607100
2005-07-25,84.23330688476562,84.75296634784175,84.00082325824738,84.38373654603073,57301600
2005-07-26,84.33584594726562,84.46576338770518,84.06917715026961,84.26063635287048,42758800
2005-07-27,84.6435317993164,84.7119074674766,84.13754559485596,84.44523870994144,43181600
2005-07-28,85.17687225341797,85.22473574445455,84.54096860580088,84.75977388150089,47880700
2005-07-29,84.60931396484375,85.21786608289202,84.44521137104118,85.06744174833065,62358100
2005-08-01,84.54782104492188,84.81448985362968,84.41106446562935,84.67089935792009,40418200
2005-08-02,85.05377960205078,85.19737005092136,84.60932999360661,84.69822304533247,45147400
2005-08-03,85.2794189453125,85.29309198961069,84.86915979890202,84.9580476286604,36837200
2005-08-04,84.59566497802734,84.99908505599373,84.49309887146218,84.94438765365734,50855600
2005-08-05,84.02129364013672,84.77344157222709,83.87770318493637,84.41104065188873,53595500
2005-08-08,83.86405181884766,84.3837163744312,83.67943174534365,84.20593543391288,47616000
2005-08-09,84.37004089355469,84.50679225740302,84.01448421751094,84.14439644814782,47170000
2005-08-10,84.32898712158203,85.12899327625979,83.98026448362185,84.664031497889,72863700
2005-08-11,84.66402435302734,84.80761478789833,84.1101747875638,84.28795044022624,58570200
2005-08-12,84.1443862915039,84.57516294741654,83.93242013810531,84.49310900897378,54776900
2005-08-15,84.66402435302734,84.69821478754666,83.98709652671324,84.2537652224348,36208500
2005-08-16,83.56319427490234,84.4589276953138,83.48114032758805,84.40423028050103,71942100
2005-08-17,83.55632781982422,84.01445568828053,83.44008867835205,83.54949390566352,62275100
2005-08-18,83.5495376586914,83.80252825006006,83.31021490280168,83.45381064302795,53388600
2005-08-19,83.74095916748047,83.98027661369521,83.55633912559405,83.85035919286618,39842100
2005-08-22,83.74095916748047,84.26062363406753,83.33753385809356,83.81617396725211,69912000
2005-08-23,83.58369445800781,83.8366901800251,82.83839077297232,83.76147537663427,55168600
2005-08-24,82.83837127685547,83.91872436518013,82.79734171037998,83.37854782101779,79104600
2005-08-25,83.13924407958984,83.19394670282529,82.87941444431544,82.97514142661282,35631100
2005-08-26,82.5717544555664,83.07090174690191,82.51705181037772,83.06406782880185,61956800
2005-08-29,83.20759582519531,83.26913234223628,82.31185763779966,82.3323750268741,56179200
2005-08-30,82.77000427246094,82.9409460365786,82.31871551116058,82.9067555970636,74160200
2005-08-31,83.81617736816406,83.87087999144106,82.55804311643959,82.86574145982573,102945200
2005-09-01,83.75462341308594,84.20591216429244,82.8315389508427,83.77513558964468,74578700
2005-09-02,83.60420227050781,84.02130062507669,83.44693875652686,84.00078844644692,47653400
2005-09-06,84.5820083618164,84.65038926151303,83.86405586557375,83.87089499888945,57251300
2005-09-07,84.7255630493164,84.87598739230722,84.41786479987556,84.5341039263025,41749700
2005-09-08,84.44523620605469,84.78711975344763,84.31531878869212,84.55464144525031,39068700
2005-09-09,85.19738006591797,85.29310704308443,84.65036951307084,84.67088169150237,43093900
2005-09-12,85.02643585205078,85.24524111026162,84.97173323331586,85.094811517105,33017600
2005-09-13,84.55464172363281,85.07430096133614,84.458909530657,84.87600787718792,58427500
2005-09-14,84.24693298339844,84.7324069362619,84.11701558167148,84.60932866534381,57694600
2005-09-15,84.20591735839844,84.54780090007547,84.03497558755993,84.5067713276986,73156900
2005-09-16,84.8046646118164,84.96946573201501,84.37205970669514,84.66733121813976,75424100
2005-09-19,84.52317810058594,84.83905453701811,84.21417514882222,84.78411904903543,53355300
2005-09-20,83.80902099609375,84.88023660341,83.68541879225454,84.5986962128569,84480300
2005-09-21,83.02620697021484,83.6854169633051,82.93693551226589,83.63048148748042,94469100
2005-09-22,83.32147979736328,83.54122171762552,82.7034739829008,83.05367588071334,84597200
2005-09-23,83.39016723632812,83.69917020088141,83.01936053550216,83.25282851068701,59368100
2005-09-26,83.48629760742188,83.9395022823446,83.14295866865696,83.78843231105822,70415400
2005-09-27,83.46568298339844,83.76781763228094,83.10173937355607,83.44507825009998,66150800
2005-09-28,83.54808807373047,83.85709623228874,83.22534866407304,83.72662577163507,58620500
2005-09-29,84.2278823852539,84.36521581857384,83.1429304496486,83.46566978077857,66607700
2005-09-30,84.48880004882812,84.48880004882812,83.59611720515488,84.20039675678608,47824200
2005-10-03,84.18668365478516,84.6948236779315,84.08368095361001,84.43388804203148,50994800
2005-10-04,83.23906707763672,84.48195197017054,83.19786809435023,84.3171507980898,60776300
2005-10-05,82.14725494384766,83.30087373966414,82.106055956512,83.25967475232846,106052100
2005-10-06,81.85199737548828,82.5798794567512,81.14472003036913,82.2502717846217,140941800
2005-10-07,82.1335220336914,82.43566190520471,81.8039144248646,82.19532051344538,75661400
2005-10-10,81.43997192382812,82.20218456889987,81.23397176287641,82.18158507669818,52677000
2005-10-11,81.32323455810547,81.98244447553316,81.24769959725009,81.70777236687128,75629800
2005-10-12,80.68462371826172,81.8039063995709,80.62282524457044,81.29576640645973,100510400
2005-10-13,80.63658905029297,81.08293074992805,80.25891409546247,80.65718854984067,99052900
2005-10-14,81.48800659179688,81.58414100961559,80.72579425128218,81.1103371614899,88651000
2005-10-17,81.79019927978516,81.900065011736,81.33698938328027,81.57733082236172,68109300
2005-10-18,80.90433502197266,81.68714687720825,80.89060377843039,81.67341563366598,74996900
2005-10-19,82.25025939941406,82.26399588810814,80.42369932325865,80.68463498015645,116563800
2005-10-20,80.8013687133789,82.27085866340954,80.54730130153877,82.05112199533774,131966700
2005-10-21,81.11724853515625,81.5635901634375,80.69151164206556,81.22711950042867,96579500
2005-10-24,82.37384796142578,82.46311416741261,81.30950077705518,81.33010026774949,71308400
2005-10-25,82.20906066894531,82.56613079207945,81.67345286477641,82.20906066894531,76594500
2005-10-26,81.96873474121094,82.77214654779002,81.84513252181907,82.06486921863393,80855800
2005-10-27,81.09664154052734,81.96872522020047,80.97990757992085,81.8519860206585,66623100
2005-10-28,82.26404571533203,82.36704324824596,81.09668969923443,81.32329474952226,72322000
2005-10-31,82.49059295654297,83.29400987383505,82.49059295654297,82.60046390688335,77698900
2005-11-01,82.73778533935547,83.01932567951141,82.55238468625203,82.79958904967961,66365100
2005-11-02,83.6030044555664,83.6030044555664,82.49058476899124,82.51805250385004,74012300
2005-11-03,83.96009826660156,84.22790744745156,83.60302809036193,83.87770027766577,84897600
2005-11-04,83.8501968383789,84.09053293535293,83.46565908322049,84.04933395842423,59156000
2005-11-07,83.93263244628906,84.20043637762048,83.67169152114027,84.02876692220619,46765400
2005-11-08,83.93263244628906,84.06309766992743,83.63049252830038,83.7266270042175,42152800
2005-11-09,84.04248046875,84.42701829141006,83.6785421381703,83.82961206533959,57666800
2005-11-10,84.6948013305664,84.8184034915762,83.60298660742453,84.00812382249721,79048100
2005-11-11,84.98326110839844,85.03819136057604,84.06997821463482,84.70172064563982,34867000
2005-11-14,84.93519592285156,85.16179566105343,84.72232219935594,85.00386266894112,45092200
2005-11-15,84.6261978149414,85.20987308482322,84.3652620530597,84.83907156386303,69592500
2005-11-16,84.79783630371094,84.83904053236448,84.4476344132374,84.7154383242751,51133000
2005-11-17,85.5875244140625,85.59439265927278,84.55750766783524,84.92831432514939,55717500
2005-11-18,85.9239730834961,86.02697577953228,85.37463410286101,85.87590585720383,72437200
2005-11-21,86.3565902709961,86.45959297527655,85.82098249545986,85.93771644880798,50021200
2005-11-22,86.72735595703125,86.8784205812646,86.12307650436703,86.21921091930312,66438800
2005-11-23,87.2286605834961,87.4896014420449,86.6655851230085,86.69305285753651,50854700
2005-11-25,87.2973403930664,87.35914411475733,87.07760372282121,87.1943429218073,15270000
2005-11-28,86.67933654785156,87.39347681291447,86.5488660960922,87.3797455627514,54498500
2005-11-29,86.58321380615234,87.19436195633764,86.58321380615234,86.96775699222881,51738900
2005-11-30,86.11624145507812,86.87844878121042,86.03383825598586,86.6312496618024,56007200
2005-12-01,86.99520874023438,87.22867666837172,86.50766815006318,86.53513065072057,65468200
2005-12-02,87.10505676269531,87.26299492353336,86.86472063875445,87.05012129467038,46699400
2005-12-05,86.91966247558594,87.02266517594629,86.64499035426998,87.00206044472625,59273400
2005-12-06,87.08446502685547,87.71620724859558,86.9539945884114,87.24240320175801,57935200
2005-12-07,86.57633209228516,87.11880814417762,86.3016599441334,87.05013617793807,66816500
2005-12-08,86.52139282226562,87.08446834377375,86.16432271257509,86.67246275907382,62608600
2005-12-09,86.74799346923828,87.05699633286126,86.39778638191326,86.63125951977494,50744500
2005-12-12,86.83038330078125,87.11192364079608,86.4939127325369,87.00892094959713,48389900
2005-12-13,87.42092895507812,87.68873281643071,86.72052006514089,86.80978627261354,88630900
2005-12-14,87.7642593383789,87.95652822148702,87.30418661966534,87.3385225940493,64375000
2005-12-15,87.51020050048828,87.89473830410967,87.33166284640635,87.7848673665409,55900300
2005-12-16,87.22855377197266,87.91887154144588,87.22855377197266,87.86364485587843,46238300
2005-12-19,86.77983856201172,87.58060963243031,86.76603452518312,87.48396557451169,48733000
2005-12-20,86.86267852783203,87.38731619428333,86.62106838318917,86.88338721641482,46603200
2005-12-21,87.00074768066406,87.50468196994258,86.84197754297409,87.13190974226532,51806900
2005-12-22,87.45635986328125,87.45635986328125,87.03526560274241,87.19403574029906,32247900
2005-12-23,87.50470733642578,87.57373808007196,87.269996487979,87.51851137847177,27977300
2005-12-27,86.61418151855469,87.70488498602256,86.55205017334083,87.6427536408087,44499500
2005-12-28,86.80746459960938,86.97313939931637,86.63488514712506,86.80055994683205,30764300
2005-12-29,86.42089080810547,86.95243321976245,86.33114611952846,86.78675841526909,32788900
2005-12-30,85.95146942138672,86.33114104548193,85.84792069964921,86.15166221229077,44645600
2006-01-03,87.46326446533203,87.67036191512139,85.86863200875753,86.42088836372453,73256700
2006-01-04,87.87745666503906,88.00861346361631,87.46326177818572,87.57371515246842,51899600
2006-01-05,87.93270111083984,88.07766725251551,87.58754212588595,87.77393092711762,47307500
2006-01-06,88.6644515991211,88.76109570431763,87.91890684471177,88.3745192835315,62885900
2006-01-09,88.8922119140625,89.09239940951393,88.6229884362281,88.65059650913408,43527400
2006-01-10,88.98197937011719,89.03720607002064,88.54017630430542,88.62992100832554,44960800
2006-01-11,89.26498413085938,89.35472880660213,88.86459858277749,89.06479662352476,49598900
2006-01-12,88.91292572021484,89.2442752812203,88.6644109161076,89.10621384191909,40509200
2006-01-13,88.83010864257812,88.98197943406781,88.49875897633515,88.75418378024925,44856700
2006-01-17,88.58847045898438,88.65059652309162,88.22950231067796,88.49872578855476,52066600
2006-01-18,88.2364273071289,88.98196658184669,87.780820265174,88.07075249793687,75067600
2006-01-19,88.57467651367188,88.8922273409665,88.22951760867998,88.45042436391344,81530400
2006-01-20,86.95936584472656,88.57470755823056,86.95936584472656,88.55399885934595,114957800
2006-01-23,87.26998901367188,87.54611723131552,87.06979618754792,87.12502288441819,67017400
2006-01-24,87.35969543457031,87.7738849461975,87.26995077480241,87.41491684053666,53008800
2006-01-25,87.43565368652344,87.79461661946792,86.86958804348058,87.6979725503403,87747700
2006-01-26,87.91890716552734,88.13290407542787,87.50471738935815,87.84297175878031,71294000
2006-01-27,88.73345184326172,88.81629714801993,87.98100791445079,88.1259792977168,65771200
2006-01-30,88.6644515991211,88.91986590569391,88.60232550294135,88.6644515991211,33709600
2006-01-31,88.01554107666016,88.73346712995486,88.0086364222896,88.58160686746751,72937000
2006-02-01,88.62991333007812,88.65752141093012,88.16740160854819,88.2364323440932,63561000
2006-02-02,87.60131072998047,88.45730314024404,87.53228001840701,88.4296950689792,83626900
2006-02-03,87.16643524169922,88.6299110240304,87.07669581449636,87.3804373630405,86040400
2006-02-06,87.39422607421875,87.53229278420719,87.09738923112671,87.28377797293447,45511900
2006-02-07,86.62107849121094,87.43565369299456,86.56585180407485,87.24236028801826,71208100
2006-02-08,87.40803527832031,88.42970786423705,86.70390822495307,86.87648766221082,59422200
2006-02-09,87.2630844116211,88.08455909496608,87.23547106483618,87.61514273303722,62023300
2006-02-10,87.42189025878906,87.76014467824544,86.60040997339978,87.27692407902205,64508700
2006-02-13,87.2630844116211,87.52540330601677,86.94553355694822,87.39424122546524,52308700
2006-02-14,88.18810272216797,88.38139087176259,87.1250126326904,87.29759209007234,90964400
2006-02-15,88.49873352050781,88.58157881330087,87.83602911193456,88.13977060754556,85471300
2006-02-16,89.16145324707031,89.19597124517426,88.48493419115808,88.59538757172507,61017900
2006-02-17,88.91983032226562,89.16144575527741,88.76106018442506,89.08551037919484,40342600
2006-02-21,88.69891357421875,89.32709459444561,88.56084162537603,89.12690712208095,46456300
2006-02-22,89.23739624023438,89.49970987468501,88.80939198738805,88.8922372965859,42326700
2006-02-23,89.10618591308594,89.49276203532864,88.55392979556382,89.237347926006,43423200
2006-02-24,89.33403015136719,89.38234692060071,88.8853172556665,89.12693270207562,36777400
2006-02-27,89.36854553222656,89.76892058014512,89.24428285292387,89.32711761684999,35858600
2006-02-28,88.51947021484375,89.67920988013144,88.45044473799403,89.18907948744199,74394800
2006-03-01,89.3064193725586,89.38926467958912,88.70584619701472,88.77488219730436,48641600
2006-03-02,89.29951477050781,89.34093215489679,88.78177639881734,88.9819639345021,60642300
2006-03-03,88.88533020019531,89.78965550935318,88.8093948088436,88.82320411638447,73402500
2006-03-06,88.4780044555664,89.17522143108775,88.25710303691213,89.14761336212307,57478400
2006-03-07,88.33995056152344,88.4020766220387,87.9464697114763,88.26401519864541,61780800
2006-03-08,88.5263671875,88.66442865442197,87.79462666603294,88.15358964005448,66692400
2006-03-09,87.93270111083984,88.83011131169509,87.93270111083984,88.55398833709849,56313600
2006-03-10,88.7679672241211,88.94054668160639,87.97410593305436,88.16048942978738,60490800
2006-03-13,88.93367004394531,89.16147625010684,88.72657253530603,88.94056943198045,45479100
2006-03-14,89.8656005859375,89.90011859584811,88.78180670198499,88.8508427218062,69877300
2006-03-15,90.26596069335938,90.33499669357552,89.6377794384173,89.84486637223625,53398900
2006-03-16,90.4523696899414,90.75611130533737,90.32120758025523,90.43856038012784,65526400
2006-03-17,90.52787017822266,90.72192693897745,90.36154185489015,90.56945225905578,47286800
2006-03-20,90.38233947753906,90.72193354594125,90.24372900623403,90.54174099077481,45538500
2006-03-21,89.81403350830078,90.78432807375322,89.71700510928578,90.35462181357046,87102700
2006-03-22,90.36157989501953,90.45167091631743,89.71702564486276,89.75860774320098,51605700
2006-03-23,90.17439270019531,90.36844941959774,89.86251658510557,90.27834788012588,46704200
2006-03-24,90.24373626708984,90.49323936563394,89.91799581689888,90.09126156379612,43209200
2006-03-27,90.11205291748047,90.29224548776494,89.91799612631196,90.1189797402715,32523000
2006-03-28,89.55757904052734,90.4654896487023,89.43975962938168,90.04964772382395,82079900
2006-03-29,90.1189956665039,90.44473617538208,89.6061251561778,89.68929992087901,61505700
2006-03-30,89.95956420898438,90.77737333369407,89.7862984884645,90.17441201038098,70571700
2006-03-31,89.9803695678711,90.26452793281351,89.66155593825,90.1120532284689,62925600
2006-04-03,89.91106414794922,90.70115558113305,89.74473578852269,90.14671361597448,61624700
2006-04-04,90.4863052368164,90.60412467992708,89.65463173672185,89.91106166729791,54809300
2006-04-05,90.79816436767578,90.98529430690805,90.36154194320093,90.52094344498381,50607200
2006-04-06,90.7011489868164,90.93679843770906,90.22987123563477,90.68729534140648,57906200
2006-04-07,89.77938842773438,91.06848620392249,89.64771532329934,90.83284729033952,80180900
2006-04-10,89.91800689697266,90.15364580371684,89.5853290077186,89.91800689697266,41496500
2006-04-11,89.15564727783203,90.13979572688622,88.88535305996014,89.99425838088861,72799400
2006-04-12,89.32193756103516,89.49520326203015,89.13480764287681,89.2457002295854,43033700
2006-04-13,89.20413970947266,89.57838906092715,88.9269081757085,89.12096496169256,51051800
